Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Vesa Lappalainen,OTHER_OUTDOOR,27.06.2018,13:45:02,03:03:28,39.60,,13.0,98.8,04:38,00:36,502,72,,,,0,276,344,,177.0,78.0,170,60,41,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,02:41:08,,0.0,00:00,,141,,37681.80,34.5,,
,02:41:09,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:10,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:11,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:12,,0.0,00:00,,141,,37681.80,34.4,,
,02:41:13,,0.0,00:00,,141,,37681.80,34.5,,
,02:41:14,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:15,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:16,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:17,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:18,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:19,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:20,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:21,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:22,,0.0,00:00,,141,,37681.80,34.0,,
,02:41:23,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:24,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:25,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:26,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:27,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:28,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:29,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:30,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:31,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:32,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:33,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:34,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:35,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:36,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:37,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:38,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:39,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:40,,0.0,00:00,,141,,37681.80,33.7,,
,02:41:41,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:42,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:43,,0.0,00:00,,140,,37681.80,34.1,,
,02:41:44,,0.0,00:00,,140,,37681.80,34.1,,
,02:41:45,,0.0,00:00,,140,,37681.80,34.1,,
,02:41:46,,0.0,00:00,,140,,37681.80,34.5,,
,02:41:47,,0.0,00:00,,140,,37681.80,34.1,,
,02:41:48,,0.0,00:00,,140,,37681.80,34.1,,
,02:41:49,,0.0,00:00,,141,,37681.80,34.1,,
,02:41:50,,0.0,00:00,,141,,37681.80,34.1,,
,02:41:51,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:52,,0.0,00:00,,141,,37681.80,33.9,,
,02:41:53,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:54,,0.0,00:00,,141,,37681.80,34.2,,
,02:41:55,,0.0,00:00,,141,,37681.80,34.3,,
,02:41:56,,0.0,00:00,,141,,37681.80,34.1,,
,02:41:57,,0.0,00:00,,141,,37681.80,34.1,,
,02:41:58,,0.0,00:00,,141,,37681.80,34.1,,
,02:41:59,,0.0,00:00,,140,,37681.80,34.2,,
,02:42:00,,0.0,00:00,,140,,37681.80,34.2,,
,02:42:01,,0.0,00:00,,140,,37681.80,34.0,,
,02:42:02,,0.0,00:00,,140,,37681.80,34.2,,
,02:42:03,,0.0,00:00,,140,,37681.80,34.2,,
,02:42:04,,0.0,00:00,,140,,37681.80,34.2,,
,02:42:05,,1.3,46:09,,140,,37681.80,34.1,,
,02:42:06,,2.3,26:05,,140,,37681.80,34.2,,
,02:42:07,,3.1,19:21,,140,,37681.90,34.4,,
,02:42:08,,3.2,18:45,,140,,37682.00,34.2,,
,02:42:09,,3.2,18:45,,140,,37682.00,34.3,,
,02:42:10,,3.1,19:21,,140,,37682.00,34.2,,
,02:42:11,,3.1,19:21,,140,,37682.70,34.3,,
,02:42:12,,3.2,18:45,,140,,37683.40,34.2,,
,02:42:13,,3.5,17:09,,140,,37684.40,34.1,,
,02:42:14,,3.7,16:13,,140,,37685.80,34.2,,
,02:42:15,,3.6,16:40,,140,,37687.00,34.2,,
,02:42:16,,3.4,17:39,,140,,37687.90,34.3,,
,02:42:17,,2.8,21:26,,140,,37688.70,34.0,,
,02:42:18,,2.1,28:34,,140,,37689.30,34.4,,
,02:42:19,,1.8,33:20,,140,,37689.90,34.2,,
,02:42:20,,1.9,31:35,,140,,37690.20,34.3,,
,02:42:21,,2.2,27:16,,140,,37690.30,34.3,,
,02:42:22,,2.7,22:13,,140,,37691.30,34.3,,
,02:42:23,,3.5,17:09,,140,,37692.70,34.3,,
,02:42:24,,4.5,13:20,,140,,37694.70,34.2,,
,02:42:25,,5.4,11:07,,140,,37696.70,34.2,,
,02:42:26,,6.1,09:50,,140,,37699.40,34.3,,
,02:42:27,,6.7,08:57,,140,,37702.80,34.3,,
,02:42:28,,7.0,08:34,,140,,37706.40,34.3,,
,02:42:29,,7.2,08:20,,140,,37709.80,34.2,,
,02:42:30,,7.5,08:00,,140,,37713.20,34.3,,
,02:42:31,,7.9,07:36,,140,,37716.30,34.3,,
,02:42:32,,8.3,07:14,,140,,37719.40,34.2,,
,02:42:33,,8.8,06:49,,140,,37722.50,34.3,,
,02:42:34,,9.4,06:23,,140,,37726.10,34.3,,
,02:42:35,,13.8,04:21,,140,,37729.80,34.2,,
,02:42:36,,15.6,03:51,,140,,37734.80,34.3,,
,02:42:37,,17.0,03:32,,140,,37739.80,34.2,,
,02:42:38,,18.3,03:17,,140,,37745.10,34.5,,
,02:42:39,,18.8,03:11,,140,,37751.10,34.3,,
,02:42:40,,20.7,02:54,,140,,37757.40,34.3,,
,02:42:41,,21.5,02:47,,140,,37764.30,34.3,,
,02:42:42,,22.4,02:41,,140,,37770.90,34.3,,
,02:42:43,,23.3,02:35,,140,,37778.00,34.3,,
,02:42:44,,24.1,02:29,,140,,37785.40,34.3,,
,02:42:45,,24.5,02:27,,140,,37793.10,34.3,,
,02:42:46,,24.9,02:25,,140,,37800.90,34.4,,
,02:42:47,,24.7,02:26,,140,,37808.60,34.5,,
,02:42:48,,24.4,02:28,,140,,37816.30,34.3,,
,02:42:49,,24.0,02:30,,140,,37823.50,34.3,,
,02:42:50,,23.5,02:33,,140,,37830.40,34.5,,
,02:42:51,,22.9,02:37,,140,,37837.20,34.4,,
,02:42:52,,22.4,02:41,,140,,37843.40,34.3,,
,02:42:53,,22.1,02:43,,140,,37849.30,34.4,,
,02:42:54,,21.8,02:45,,140,,37855.20,34.5,,
,02:42:55,,21.7,02:46,,140,,37860.70,34.3,,
,02:42:56,,21.5,02:47,,140,,37866.40,34.2,,
,02:42:57,,21.3,02:49,,140,,37871.90,34.3,,
,02:42:58,,21.1,02:51,,140,,37877.50,34.5,,
,02:42:59,,20.9,02:52,,140,,37882.90,34.4,,
,02:43:00,,20.6,02:55,,140,,37888.50,34.4,,
,02:43:01,,19.8,03:02,,140,,37894.10,34.5,,
,02:43:02,,19.2,03:08,,140,,37899.20,34.5,,
,02:43:03,,18.1,03:19,,140,,37904.20,34.2,,
,02:43:04,,16.7,03:36,,140,,37908.70,34.4,,
,02:43:05,,15.1,03:58,,140,,37912.60,34.5,,
,02:43:06,,13.2,04:33,,140,,37915.60,34.5,,
,02:43:07,,12.6,04:46,,140,,37918.20,34.4,,
,02:43:08,,7.3,08:13,,140,,37920.00,34.5,,
,02:43:09,,4.5,13:20,,140,,37920.20,34.3,,
,02:43:10,,3.0,20:00,,140,,37920.20,34.5,,
,02:43:11,,2.8,21:26,,141,,37920.20,34.5,,
,02:43:12,,3.7,16:13,,141,,37920.20,34.5,,
,02:43:13,,4.6,13:03,,140,,37920.20,34.5,,
,02:43:14,,4.7,12:46,,140,,37920.20,34.5,,
,02:43:15,,5.3,11:19,,141,,37920.20,34.7,,
,02:43:16,,6.2,09:41,,141,,37920.30,34.5,,
,02:43:17,,6.7,08:57,,141,,37921.00,34.5,,
,02:43:18,,6.9,08:42,,141,,37923.00,34.5,,
,02:43:19,,8.8,06:49,,141,,37925.40,34.5,,
,02:43:20,,9.2,06:31,,141,,37928.50,34.5,,
,02:43:21,,10.5,05:43,,142,,37931.40,34.5,,
,02:43:22,,11.7,05:08,,142,,37934.80,34.5,,
,02:43:23,,12.0,05:00,,142,,37938.70,34.6,,
,02:43:24,,13.0,04:37,,142,,37942.80,34.5,,
,02:43:25,,14.9,04:02,,142,,37947.40,34.5,,
,02:43:26,,15.5,03:52,,142,,37952.40,34.5,,
,02:43:27,,15.3,03:55,,142,,37957.30,34.5,,
,02:43:28,,15.4,03:54,,142,,37961.90,34.5,,
,02:43:29,,16.0,03:45,,142,,37966.60,34.6,,
,02:43:30,,17.0,03:32,,142,,37971.60,34.5,,
,02:43:31,,17.5,03:26,,141,,37977.30,34.5,,
,02:43:32,,18.0,03:20,,141,,37983.60,34.7,,
,02:43:33,,20.2,02:58,,140,,37990.20,34.6,,
,02:43:34,,19.8,03:02,,140,,37996.70,34.6,,
,02:43:35,,19.5,03:05,,140,,38002.40,34.5,,
,02:43:36,,19.6,03:04,,140,,38008.10,34.8,,
,02:43:37,,19.8,03:02,,139,,38014.50,34.7,,
,02:43:38,,19.9,03:01,,139,,38021.00,34.6,,
,02:43:39,,19.7,03:03,,139,,38027.20,34.7,,
,02:43:40,,19.2,03:08,,139,,38032.80,34.8,,
,02:43:41,,18.4,03:16,,139,,38037.50,34.7,,
,02:43:42,,17.3,03:28,,139,,38041.80,34.8,,
,02:43:43,,16.0,03:45,,140,,38045.80,34.7,,
,02:43:44,,14.9,04:02,,140,,38049.50,34.7,,
,02:43:45,,13.8,04:21,,139,,38053.40,34.7,,
,02:43:46,,13.7,04:23,,139,,38056.50,35.0,,
,02:43:47,,13.6,04:25,,139,,38059.40,34.7,,
,02:43:48,,13.5,04:27,,139,,38062.50,34.9,,
,02:43:49,,13.5,04:27,,139,,38065.40,34.8,,
,02:43:50,,13.5,04:27,,139,,38068.50,34.7,,
,02:43:51,,13.4,04:29,,140,,38071.70,34.7,,
,02:43:52,,13.0,04:37,,140,,38075.00,34.7,,
,02:43:53,,12.6,04:46,,140,,38078.50,34.7,,
,02:43:54,,12.0,05:00,,140,,38081.40,34.7,,
,02:43:55,,11.5,05:13,,139,,38084.30,34.8,,
,02:43:56,,11.6,05:10,,139,,38087.00,34.8,,
,02:43:57,,12.0,05:00,,139,,38089.80,34.7,,
,02:43:58,,12.6,04:46,,139,,38093.60,34.7,,
,02:43:59,,13.0,04:37,,139,,38097.90,34.7,,
,02:44:00,,14.7,04:05,,139,,38101.90,35.0,,
,02:44:01,,15.1,03:58,,139,,38106.50,34.8,,
,02:44:02,,15.3,03:55,,139,,38111.10,34.8,,
,02:44:03,,15.0,04:00,,139,,38116.00,34.8,,
,02:44:04,,14.6,04:07,,139,,38121.10,34.8,,
,02:44:05,,14.1,04:15,,139,,38125.80,34.7,,
,02:44:06,,13.7,04:23,,139,,38130.20,34.9,,
,02:44:07,,13.3,04:31,,139,,38133.20,35.0,,
,02:44:08,,13.4,04:29,,139,,38136.20,34.8,,
,02:44:09,,13.9,04:19,,140,,38139.60,34.8,,
,02:44:10,,14.8,04:03,,140,,38143.70,34.8,,
,02:44:11,,15.4,03:54,,141,,38148.30,34.8,,
,02:44:12,,19.6,03:04,,141,,38153.30,34.8,,
,02:44:13,,20.8,02:53,,141,,38159.50,34.8,,
,02:44:14,,20.3,02:57,,141,,38165.70,34.8,,
,02:44:15,,19.9,03:01,,142,,38171.70,34.8,,
,02:44:16,,19.2,03:08,,142,,38178.00,34.8,,
,02:44:17,,18.7,03:13,,143,,38184.10,34.8,,
,02:44:18,,18.0,03:20,,143,,38190.10,34.8,,
,02:44:19,,17.2,03:29,,143,,38195.60,34.7,,
,02:44:20,,16.1,03:44,,143,,38200.10,34.8,,
,02:44:21,,14.9,04:02,,144,,38203.90,34.8,,
,02:44:22,,13.6,04:25,,144,,38207.00,34.8,,
,02:44:23,,13.3,04:31,,144,,38209.60,34.9,,
,02:44:24,,11.3,05:19,,144,,38212.20,34.8,,
,02:44:25,,11.0,05:27,,144,,38214.20,34.7,,
,02:44:26,,11.0,05:27,,144,,38216.50,34.9,,
,02:44:27,,11.0,05:27,,144,,38219.10,34.8,,
,02:44:28,,11.1,05:24,,144,,38221.20,34.9,,
,02:44:29,,11.2,05:21,,144,,38223.90,34.8,,
,02:44:30,,11.5,05:13,,144,,38226.30,34.8,,
,02:44:31,,12.4,04:50,,144,,38229.30,34.7,,
,02:44:32,,13.9,04:19,,144,,38233.40,34.8,,
,02:44:33,,14.8,04:03,,144,,38238.40,34.8,,
,02:44:34,,17.7,03:23,,144,,38244.40,35.0,,
,02:44:35,,20.0,03:00,,144,,38251.30,35.0,,
,02:44:36,,20.1,02:59,,144,,38258.30,34.8,,
,02:44:37,,20.2,02:58,,144,,38265.70,35.0,,
,02:44:38,,20.4,02:56,,144,,38273.30,34.9,,
,02:44:39,,20.6,02:55,,144,,38281.60,34.9,,
,02:44:40,,20.7,02:54,,144,,38289.80,35.0,,
,02:44:41,,20.8,02:53,,144,,38297.30,34.9,,
,02:44:42,,20.9,02:52,,144,,38303.70,34.9,,
,02:44:43,,21.0,02:51,,146,,38309.80,34.8,,
,02:44:44,,21.1,02:51,,146,,38315.90,34.8,,
,02:44:45,,21.1,02:51,,147,,38321.60,34.9,,
,02:44:46,,21.1,02:51,,147,,38326.60,35.0,,
,02:44:47,,21.1,02:51,,147,,38331.80,34.9,,
,02:44:48,,21.1,02:51,,147,,38337.20,35.0,,
,02:44:49,,21.1,02:51,,146,,38343.20,34.8,,
,02:44:50,,21.2,02:50,,146,,38349.90,34.8,,
,02:44:51,,21.3,02:49,,146,,38357.00,35.0,,
,02:44:52,,21.5,02:47,,146,,38364.60,35.0,,
,02:44:53,,21.7,02:46,,146,,38371.70,35.0,,
,02:44:54,,21.9,02:44,,146,,38379.50,35.0,,
,02:44:55,,22.1,02:43,,146,,38387.60,35.0,,
,02:44:56,,22.3,02:41,,146,,38395.30,35.0,,
,02:44:57,,22.3,02:41,,143,,38401.80,35.0,,
,02:44:58,,22.3,02:41,,143,,38407.70,35.0,,
,02:44:59,,22.3,02:41,,143,,38412.70,35.0,,
,02:45:00,,22.2,02:42,,143,,38417.20,35.0,,
,02:45:01,,22.0,02:44,,142,,38421.50,35.0,,
,02:45:02,,21.8,02:45,,142,,38425.60,35.3,,
,02:45:03,,21.7,02:46,,143,,38430.10,35.2,,
,02:45:04,,21.6,02:47,,143,,38435.40,35.0,,
,02:45:05,,21.7,02:46,,143,,38441.90,35.0,,
,02:45:06,,21.8,02:45,,143,,38449.00,35.0,,
,02:45:07,,22.0,02:44,,144,,38456.70,35.1,,
,02:45:08,,22.2,02:42,,144,,38464.70,35.3,,
,02:45:09,,22.5,02:40,,144,,38473.50,35.0,,
,02:45:10,,22.7,02:39,,144,,38482.50,35.1,,
,02:45:11,,23.0,02:37,,144,,38491.60,35.0,,
,02:45:12,,23.2,02:35,,145,,38500.10,35.1,,
,02:45:13,,23.4,02:34,,145,,38508.10,35.1,,
,02:45:14,,23.6,02:33,,145,,38515.40,35.3,,
,02:45:15,,23.7,02:32,,145,,38521.90,35.2,,
,02:45:16,,23.8,02:31,,145,,38527.70,35.0,,
,02:45:17,,23.7,02:32,,146,,38533.30,35.2,,
,02:45:18,,23.6,02:33,,146,,38538.30,35.1,,
,02:45:19,,23.4,02:34,,146,,38542.90,35.0,,
,02:45:20,,23.2,02:35,,146,,38547.30,34.9,,
,02:45:21,,22.9,02:37,,146,,38551.70,35.0,,
,02:45:22,,22.8,02:38,,147,,38556.00,35.2,,
,02:45:23,,22.6,02:39,,147,,38560.90,35.0,,
,02:45:24,,22.4,02:41,,147,,38565.80,35.2,,
,02:45:25,,22.3,02:41,,147,,38571.30,35.1,,
,02:45:26,,22.2,02:42,,147,,38577.10,35.0,,
,02:45:27,,22.1,02:43,,147,,38583.00,35.2,,
,02:45:28,,22.0,02:44,,147,,38588.40,35.2,,
,02:45:29,,21.9,02:44,,147,,38593.30,35.3,,
,02:45:30,,21.7,02:46,,147,,38597.90,35.1,,
,02:45:31,,21.6,02:47,,147,,38602.80,35.0,,
,02:45:32,,21.3,02:49,,147,,38607.10,35.2,,
,02:45:33,,21.1,02:51,,147,,38611.30,35.2,,
,02:45:34,,20.9,02:52,,148,,38615.40,35.1,,
,02:45:35,,20.7,02:54,,148,,38619.20,35.2,,
,02:45:36,,20.5,02:56,,148,,38623.30,35.0,,
,02:45:37,,20.4,02:56,,148,,38628.20,35.0,,
,02:45:38,,20.3,02:57,,148,,38634.60,35.2,,
,02:45:39,,20.7,02:54,,148,,38640.90,35.2,,
,02:45:40,,22.1,02:43,,149,,38647.30,35.2,,
,02:45:41,,22.9,02:37,,149,,38654.60,35.0,,
,02:45:42,,22.9,02:37,,150,,38662.00,35.2,,
,02:45:43,,22.1,02:43,,150,,38669.20,35.2,,
,02:45:44,,20.9,02:52,,150,,38676.50,35.2,,
,02:45:45,,19.1,03:08,,151,,38682.50,35.2,,
,02:45:46,,17.0,03:32,,151,,38687.50,35.2,,
,02:45:47,,14.9,04:02,,151,,38690.80,35.2,,
,02:45:48,,13.7,04:23,,151,,38693.90,35.2,,
,02:45:49,,13.7,04:23,,152,,38696.70,35.2,,
,02:45:50,,14.3,04:12,,152,,38699.30,35.3,,
,02:45:51,,14.3,04:12,,152,,38702.00,35.3,,
,02:45:52,,14.6,04:07,,152,,38704.80,35.2,,
,02:45:53,,15.0,04:00,,152,,38707.80,35.0,,
,02:45:54,,15.5,03:52,,152,,38711.90,35.2,,
,02:45:55,,15.9,03:46,,152,,38716.40,35.3,,
,02:45:56,,16.3,03:41,,152,,38721.60,35.2,,
,02:45:57,,16.4,03:40,,152,,38726.80,35.3,,
,02:45:58,,16.4,03:40,,152,,38732.00,35.2,,
,02:45:59,,16.2,03:42,,152,,38736.80,35.2,,
,02:46:00,,16.1,03:44,,152,,38741.60,35.3,,
,02:46:01,,16.0,03:45,,152,,38745.90,35.2,,
,02:46:02,,16.0,03:45,,152,,38750.40,35.2,,
,02:46:03,,16.2,03:42,,152,,38754.80,35.3,,
,02:46:04,,16.4,03:40,,152,,38759.60,35.2,,
,02:46:05,,16.5,03:38,,152,,38764.20,35.2,,
,02:46:06,,16.5,03:38,,153,,38768.70,35.2,,
,02:46:07,,16.2,03:42,,153,,38773.20,35.2,,
,02:46:08,,15.8,03:48,,153,,38777.40,35.3,,
,02:46:09,,15.5,03:52,,153,,38781.10,35.4,,
,02:46:10,,15.2,03:57,,153,,38785.10,35.3,,
,02:46:11,,14.9,04:02,,153,,38788.90,35.3,,
,02:46:12,,14.9,04:02,,153,,38792.60,35.3,,
,02:46:13,,14.9,04:02,,153,,38795.90,35.3,,
,02:46:14,,15.0,04:00,,153,,38799.60,35.3,,
,02:46:15,,15.1,03:58,,153,,38803.50,35.2,,
,02:46:16,,15.4,03:54,,153,,38807.90,35.3,,
,02:46:17,,15.6,03:51,,153,,38813.10,35.3,,
,02:46:18,,15.7,03:49,,153,,38818.60,35.5,,
,02:46:19,,15.8,03:48,,153,,38823.70,35.3,,
,02:46:20,,15.8,03:48,,152,,38828.50,35.3,,
,02:46:21,,16.0,03:45,,152,,38833.20,35.3,,
,02:46:22,,16.4,03:40,,152,,38838.60,35.3,,
,02:46:23,,16.7,03:36,,152,,38844.10,35.3,,
,02:46:24,,17.5,03:26,,152,,38849.50,35.2,,
,02:46:25,,18.4,03:16,,153,,38855.10,35.3,,
,02:46:26,,19.1,03:08,,153,,38860.30,35.3,,
,02:46:27,,19.9,03:01,,153,,38865.80,35.3,,
,02:46:28,,20.6,02:55,,153,,38872.00,35.3,,
,02:46:29,,20.9,02:52,,153,,38878.70,35.3,,
,02:46:30,,21.1,02:51,,153,,38885.30,35.5,,
,02:46:31,,21.2,02:50,,153,,38891.40,35.3,,
,02:46:32,,21.1,02:51,,153,,38897.30,35.3,,
,02:46:33,,20.5,02:56,,153,,38903.60,35.3,,
,02:46:34,,19.8,03:02,,153,,38909.10,35.3,,
,02:46:35,,18.5,03:15,,153,,38914.60,35.3,,
,02:46:36,,17.0,03:32,,153,,38919.40,35.2,,
,02:46:37,,15.6,03:51,,153,,38923.00,35.3,,
,02:46:38,,14.6,04:07,,153,,38926.80,35.3,,
,02:46:39,,14.6,04:07,,153,,38929.90,35.3,,
,02:46:40,,14.9,04:02,,153,,38933.20,35.3,,
,02:46:41,,15.0,04:00,,153,,38936.70,35.3,,
,02:46:42,,15.5,03:52,,153,,38939.90,35.3,,
,02:46:43,,16.1,03:44,,152,,38944.00,35.3,,
,02:46:44,,16.4,03:40,,152,,38948.40,35.3,,
,02:46:45,,19.1,03:08,,151,,38953.40,35.3,,
,02:46:46,,19.9,03:01,,151,,38959.70,35.3,,
,02:46:47,,20.4,02:56,,151,,38965.80,35.3,,
,02:46:48,,20.5,02:56,,151,,38972.30,35.3,,
,02:46:49,,20.6,02:55,,151,,38978.80,35.3,,
,02:46:50,,20.5,02:56,,151,,38985.00,35.3,,
,02:46:51,,20.3,02:57,,151,,38991.40,35.3,,
,02:46:52,,19.9,03:01,,151,,38997.40,35.3,,
,02:46:53,,19.6,03:04,,151,,39003.10,35.3,,
,02:46:54,,19.4,03:06,,151,,39008.70,35.3,,
,02:46:55,,19.4,03:06,,150,,39014.10,35.3,,
,02:46:56,,19.4,03:06,,150,,39019.20,35.3,,
,02:46:57,,19.2,03:08,,150,,39024.50,35.3,,
,02:46:58,,18.7,03:13,,150,,39029.60,35.3,,
,02:46:59,,18.1,03:19,,149,,39034.40,35.3,,
,02:47:00,,17.6,03:25,,149,,39038.90,35.3,,
,02:47:01,,16.8,03:34,,148,,39043.20,35.3,,
,02:47:02,,16.0,03:45,,148,,39047.70,35.3,,
,02:47:03,,15.1,03:58,,148,,39051.70,35.3,,
,02:47:04,,14.2,04:14,,148,,39055.20,35.3,,
,02:47:05,,13.8,04:21,,148,,39058.20,35.3,,
,02:47:06,,11.6,05:10,,148,,39060.90,35.3,,
,02:47:07,,11.1,05:24,,148,,39062.90,35.5,,
,02:47:08,,11.2,05:21,,148,,39065.40,35.3,,
,02:47:09,,11.2,05:21,,145,,39068.10,35.3,,
,02:47:10,,11.3,05:19,,145,,39070.80,35.3,,
,02:47:11,,11.4,05:16,,144,,39073.10,35.4,,
,02:47:12,,11.2,05:21,,144,,39075.60,35.3,,
,02:47:13,,10.8,05:33,,144,,39078.50,35.2,,
,02:47:14,,10.4,05:46,,144,,39081.10,35.5,,
,02:47:15,,10.0,06:00,,143,,39083.70,35.3,,
,02:47:16,,9.6,06:15,,143,,39086.30,35.3,,
,02:47:17,,9.5,06:19,,142,,39088.80,35.3,,
,02:47:18,,9.6,06:15,,142,,39091.20,35.3,,
,02:47:19,,9.9,06:04,,141,,39093.60,35.5,,
,02:47:20,,10.1,05:56,,141,,39096.30,35.4,,
,02:47:21,,10.2,05:53,,141,,39099.20,35.3,,
,02:47:22,,10.4,05:46,,141,,39101.80,35.3,,
,02:47:23,,10.5,05:43,,140,,39104.80,35.3,,
,02:47:24,,10.5,05:43,,140,,39107.80,35.3,,
,02:47:25,,10.5,05:43,,140,,39111.10,35.5,,
,02:47:26,,10.8,05:33,,140,,39114.20,35.3,,
,02:47:27,,10.8,05:33,,140,,39117.40,35.3,,
,02:47:28,,10.8,05:33,,140,,39120.80,35.5,,
,02:47:29,,10.6,05:40,,139,,39123.60,35.3,,
,02:47:30,,10.3,05:50,,139,,39126.00,35.3,,
,02:47:31,,9.9,06:04,,139,,39128.20,35.3,,
,02:47:32,,9.4,06:23,,139,,39130.30,35.2,,
,02:47:33,,6.5,09:14,,139,,39131.90,35.3,,
,02:47:34,,5.4,11:07,,139,,39132.70,35.5,,
,02:47:35,,5.3,11:19,,139,,39133.70,35.3,,
,02:47:36,,5.4,11:07,,139,,39134.40,35.3,,
,02:47:37,,5.4,11:07,,139,,39135.10,35.3,,
,02:47:38,,5.4,11:07,,139,,39136.20,35.5,,
,02:47:39,,5.3,11:19,,139,,39137.30,35.4,,
,02:47:40,,5.1,11:46,,139,,39138.30,35.3,,
,02:47:41,,4.8,12:30,,139,,39139.40,35.4,,
,02:47:42,,4.4,13:38,,139,,39140.40,35.3,,
,02:47:43,,4.1,14:38,,139,,39141.20,35.5,,
,02:47:44,,3.8,15:47,,139,,39142.00,35.5,,
,02:47:45,,0.0,00:00,,139,,39142.50,35.5,,
,02:47:46,,0.0,00:00,,139,,39142.50,35.5,,
,02:47:47,,0.0,00:00,,139,,39142.50,35.4,,
,02:47:48,,0.2,300:00,,139,,39142.50,35.4,,
,02:47:49,,0.1,600:00,,139,,39142.50,35.5,,
,02:47:50,,0.0,00:00,,139,,39142.50,35.3,,
,02:47:51,,0.0,00:00,,139,,39142.50,35.3,,
,02:47:52,,0.0,00:00,,139,,39142.50,35.7,,
,02:47:53,,0.0,00:00,,139,,39142.50,35.5,,
,02:47:54,,0.0,00:00,,139,,39142.50,35.5,,
,02:47:55,,0.0,00:00,,139,,39142.50,35.4,,
,02:47:56,,0.0,00:00,,139,,39142.50,35.7,,
,02:47:57,,0.0,00:00,,139,,39142.50,35.5,,
,02:47:58,,0.0,00:00,,139,,39142.50,35.3,,
,02:47:59,,0.0,00:00,,139,,39142.50,35.3,,
,02:48:00,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:01,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:02,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:03,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:04,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:05,,0.0,00:00,,139,,39142.50,35.4,,
,02:48:06,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:07,,0.0,00:00,,139,,39142.50,35.4,,
,02:48:08,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:09,,0.0,00:00,,139,,39142.50,35.4,,
,02:48:10,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:11,,0.0,00:00,,139,,39142.50,35.3,,
,02:48:12,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:13,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:14,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:15,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:16,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:17,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:18,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:19,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:20,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:21,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:22,,0.0,00:00,,140,,39142.50,35.5,,
,02:48:23,,0.0,00:00,,139,,39142.50,35.2,,
,02:48:24,,0.0,00:00,,139,,39142.50,35.5,,
,02:48:25,,1.5,40:00,,139,,39142.50,35.5,,
,02:48:26,,2.0,30:00,,139,,39142.50,35.5,,
,02:48:27,,2.4,25:00,,139,,39142.50,35.5,,
,02:48:28,,2.3,26:05,,139,,39142.50,35.5,,
